-34,9,98,-9,14,102,9,14,112,-4,24,117,207200,0,
-34,14,107,-9,14,102,9,14,112,-4,39,102,207300,0,
-9,0,117,-4,24,112,9,9,98,-14,34,88,207400,0,
-9,0,117,24,14,98,-4,19,132,-14,34,88,207500,0,
-4,-9,98,0,9,102,-9,4,127,0,24,98,207600,0,
-4,-9,107,9,4,112,9,9,107,-4,19,93,207700,0,
-24,0,93,9,4,112,9,9,107,-9,19,102,207800,0,
-4,0,107,14,24,122,9,4,112,-19,39,93,207900,0,
-4,0,107,9,29,112,0,-14,127,-19,39,93,208000,0,
-4,4,107,0,19,117,0,4,127,0,24,102,208100,0,
19,4,107,0,29,117,4,4,102,-24,29,132,208200,0,
-19,9,93,0,29,117,4,4,102,-19,29,88,208300,0,
-14,-4,98,19,19,93,0,-19,122,-9,34,112,208400,0,
-14,-4,98,4,34,112,-4,4,102,-9,34,112,208500,0,
-9,4,112,14,14,117,-4,4,112,-14,29,112,208600,0,
-19,-4,117,4,14,107,0,14,122,-9,19,98,208700,0,
-14,4,107,4,14,107,4,9,132,0,9,88,208800,0,
-14,4,107,4,14,102,4,9,132,0,9,88,208900,0,
-9,-4,107,0,19,147,0,-4,132,-9,14,107,209000,0,
-4,-44,107,0,9,98,4,0,122,-4,14,107,209100,0,
0,-9,93,4,19,107,-4,9,127,0,14,112,209200,0,
-9,4,93,4,19,107,-9,9,107,-19,9,112,209300,0,
-9,4,93,4,24,112,-9,9,107,-19,9,112,209400,0,
-9,-4,112,14,49,98,9,4,137,-9,29,117,209500,0,
-24,4,117,9,19,142,4,-14,171,4,29,63,209600,0,
-14,14,102,0,19,117,9,9,112,4,44,102,209700,0,
-14,14,102,0,19,117,-4,14,117,-14,29,102,209800,0,
0,0,73,4,14,142,-4,14,117,-14,29,102,209900,0,
-4,4,107,9,19,112,-4,4,161,-9,4,93,210000,0,
-9,0,102,-9,24,117,4,9,122,-4,24,117,210100,0,
-4,0,117,14,4,102,-14,29,127,0,-4,112,210200,0,
-4,0,117,14,4,102,0,14,122,0,-4,112,210300,0,
-4,4,98,-9,24,112,4,9,117,-9,24,88,210400,0,
19,-9,98,0,14,112,4,9,117,0,19,98,210500,0,
9,-9,102,19,0,112,-4,4,117,-19,19,107,210600,0,
0,0,98,19,4,107,-9,14,117,-9,24,98,210700,0,
0,0,98,19,4,107,4,9,127,-9,24,98,210800,0,
-4,-4,102,9,-9,137,4,9,117,-4,29,102,210900,0,
-9,4,93,4,9,73,4,9,117,34,4,102,211000,0,
-9,-9,102,9,24,107,0,9,112,-14,29,117,211100,0,
-9,-9,102,0,19,112,0,19,112,-9,34,107,211200,0,
4,-4,93,0,19,112,4,4,117,-9,34,107,211300,0,
-49,9,122,39,-4,117,-4,4,117,-4,24,102,211400,0,
4,-4,122,4,19,73,-4,4,117,14,9,107,211500,0,
-14,0,107,9,4,112,0,9,88,-9,29,88,211600,0,
-14,0,107,9,24,112,0,19,117,-14,34,107,211700,0,
-19,0,112,9,24,112,9,9,112,-14,34,107,211800,0,
-9,0,102,4,24,112,9,4,112,-4,24,127,211900,0,
-9,-4,102,4,19,122,0,14,122,4,19,107,212000,0,
-9,-4,102,4,19,112,0,14,122,0,24,102,212100,0,
-14,-9,122,4,14,107,0,4,127,0,24,102,212200,0,
-14,-4,142,4,14,107,19,4,112,9,34,107,212300,0,
-24,0,102,9,34,107,9,0,122,-19,39,156,212400,0,
-24,9,102,14,14,181,4,14,112,4,29,107,212500,0,
-24,9,102,19,14,107,4,14,112,0,29,112,212600,0,
-14,0,98,14,14,98,4,14,122,0,29,112,212700,0,
-9,0,98,14,14,98,0,19,98,-4,14,102,212800,0,
-14,9,112,4,19,93,-9,9,127,9,34,112,212900,0,
-14,9,112,4,14,112,19,4,112,-9,24,122,213000,0,
-29,4,98,4,24,122,19,4,112,4,29,112,213100,0,
-24,-4,98,4,14,117,-4,34,122,4,29,112,213200,0,
4,4,93,4,14,117,9,9,122,-14,24,107,213300,0,
-4,9,102,9,14,88,9,4,117,-4,39,98,213400,0,
-4,9,102,4,14,117,-4,4,137,-9,14,107,213500,0,
-4,4,122,0,19,117,-14,19,112,-9,14,107,213600,0,
0,14,102,4,14,117,-14,19,112,0,19,137,213700,0,
-4,9,112,4,14,117,-4,14,102,-4,4,102,213800,0,
-14,4,93,-9,4,112,0,29,98,-9,24,122,213900,0,
-14,4,93,0,24,122,-4,24,102,-4,24,112,214000,0,
-4,-4,102,4,24,122,-9,14,117,-4,24,112,214100,0,
-4,-4,102,24,14,112,-9,14,117,0,4,93,214200,0,
-14,-9,112,24,14,112,19,0,98,-4,19,137,214300,0,
-14,-9,112,24,14,137,44,-9,93,0,14,107,214400,0,
-24,14,117,4,14,112,4,4,122,-4,4,112,214500,0,
-24,-24,107,4,34,112,19,14,107,-4,4,112,214600,0,
0,-19,88,24,9,112,19,14,107,-14,39,98,214700,0,
0,4,88,24,9,112,24,9,117,0,9,117,214800,0,
0,4,88,24,4,107,9,9,117,14,29,117,214900,0,
-9,-4,102,4,29,102,4,9,127,14,29,117,215000,0,
-9,0,117,0,9,102,-9,4,122,-14,19,83,215100,0,
-4,-4,98,-4,19,107,-4,4,117,0,19,107,215200,0,
-4,-4,98,-4,19,107,-4,4,117,-9,24,117,215300,0,
-9,-9,58,4,29,151,-4,9,122,-4,19,112,215400,0,
-19,0,88,9,0,107,-19,9,112,-4,19,112,215500,0,
-14,-4,98,14,9,107,-4,19,102,-4,24,107,215600,0,
-14,4,93,-9,34,127,0,4,117,24,4,102,215700,0,
-14,4,93,-9,34,127,0,4,117,-4,14,147,215800,0,
-4,4,102,9,14,112,4,0,122,0,19,112,215900,0,
14,-4,102,9,24,117,0,14,112,0,19,112,216000,0,
-4,-9,98,4,19,107,19,9,112,-4,24,98,216100,0,
-19,9,98,14,19,127,0,14,112,-14,29,112,216200,0,
-19,9,98,9,19,132,0,14,112,-24,24,102,216300,0,
-4,-9,102,9,19,132,-4,14,112,-9,19,102,216400,0,
-9,-4,93,9,24,107,4,9,102,-9,19,102,216500,0,
-4,-9,98,9,14,112,-9,4,112,-9,24,122,216600,0,
-4,-9,98,9,4,107,9,4,117,-9,19,107,216700,0,
-4,14,102,-9,24,98,9,0,127,0,9,102,216800,0,
-53,4,132,-9,24,98,9,0,127,0,9,102,216900,0,
-19,-4,117,0,39,132,-4,14,137,14,34,93,217000,0,
-9,0,93,14,14,93,9,4,127,0,24,137,217100,0,
-9,0,93,29,14,117,4,4,98,0,39,107,217200,0,
-9,-4,102,0,14,117,0,4,117,0,14,117,217300,0,
-14,-4,107,0,14,117,0,4,117,0,14,117,217400,0,
-9,0,112,9,24,102,-14,9,117,-19,14,102,217500,0,
-9,0,112,0,19,93,9,14,137,-4,39,117,217600,0,
-24,14,127,4,29,117,-4,14,112,0,14,127,217700,0,
-4,-9,142,9,14,112,0,4,112,9,29,112,217800,0,
-19,-9,93,9,14,112,0,4,112,9,29,112,217900,0,
-14,0,98,9,19,117,9,9,132,-9,24,112,218000,0,
-14,0,98,-4,24,112,14,9,122,-9,24,112,218100,0,
-19,-4,107,0,19,93,-4,0,117,9,0,117,218200,0,
-4,-9,107,4,24,117,14,0,117,9,0,117,218300,0,
-19,9,102,4,24,117,-4,14,117,-9,34,88,218400,0,
-19,9,102,0,19,117,-4,14,117,-14,14,93,218500,0,
-4,-4,93,4,0,117,4,0,112,-4,34,98,218600,0,
-14,-4,98,9,29,88,-4,-14,122,-19,24,102,218700,0,
-4,-14,107,4,4,117,-14,4,122,-19,24,102,218800,0,
0,-14,107,4,4,117,-4,9,122,-9,29,107,218900,0,
0,-14,107,4,14,117,-4,9,122,0,0,112,219000,0,
-19,4,112,24,19,98,4,4,112,9,9,93,219100,0,
0,29,107,14,34,88,49,-4,127,0,19,117,219200,0,
-9,29,102,19,19,122,0,14,107,0,19,117,219300,0,
-4,-9,93,19,19,122,0,14,127,9,19,98,219400,0,
-4,-9,93,4,24,117,0,14,127,0,29,122,219500,0,
4,-4,93,4,4,122,-29,39,132,-19,24,93,219600,0,
-14,0,98,0,24,93,-4,9,117,-19,24,93,219700,0,
-14,-4,117,14,19,117,-9,19,132,-14,29,112,219800,0,
-14,-4,117,14,19,117,4,14,132,0,24,88,219900,0,
-29,19,137,4,19,107,-9,9,107,0,9,98,220000,0,
-19,-29,122,44,-9,112,-9,9,107,-19,29,102,220100,0,
-14,-4,117,4,24,127,4,19,132,-19,29,102,220200,0,
4,-14,117,4,4,112,0,0,127,9,29,93,220300,0,
4,-14,117,4,4,112,-14,19,122,-4,24,122,220400,0,
-9,0,102,14,24,102,4,4,107,-9,14,112,220500,0,
-9,-4,98,14,9,127,4,4,107,-9,34,107,220600,0,
-19,-9,112,4,9,107,-9,14,107,-9,34,107,220700,0,
-19,-9,112,0,29,107,-29,39,83,-4,19,93,220800,0,
-9,-4,73,0,29,107,4,19,112,-9,24,117,220900,0,
-9,-4,102,0,24,112,0,9,107,-14,14,117,221000,0,
-14,-4,117,0,44,107,0,9,107,-14,14,117,221100,0,
-9,-4,102,-4,29,147,39,9,107,-4,29,98,221200,0,
-9,-4,102,9,9,117,14,14,107,-9,9,122,221300,0,
-24,4,112,9,9,117,4,24,98,-14,19,88,221400,0,
-9,-9,112,0,19,132,24,9,112,-9,39,93,221500,0,
14,-4,88,9,9,137,-4,24,107,-9,39,93,221600,0,
14,-4,88,14,19,102,-4,24,107,-9,14,98,221700,0,
-4,-9,102,4,19,102,0,9,107,-14,29,112,221800,0,
-4,-4,117,4,19,102,0,19,102,9,4,112,221900,0,
-14,14,112,-9,29,102,4,19,127,0,24,93,222000,0,
-14,0,107,-4,29,132,-4,14,117,0,24,93,222100,0,
-14,0,107,-4,19,112,-4,14,117,-24,34,112,222200,0,
4,0,98,9,9,117,9,19,117,-4,24,98,222300,0,
14,14,98,9,9,117,4,39,117,0,39,98,222400,0,
-9,-4,78,9,4,122,-9,24,102,9,19,102,222500,0,
-24,-4,93,4,19,73,-9,24,102,9,19,102,222600,0,
-24,-4,93,4,19,112,-9,24,102,-4,24,102,222700,0,
-9,9,112,0,29,122,0,34,117,-9,9,117,222800,0,
-24,14,127,0,29,122,-19,19,112,0,34,117,222900,0,
-14,-4,98,34,14,117,4,19,117,0,34,117,223000,0,
-14,-4,98,9,19,73,4,9,107,-14,39,83,223100,0,
-4,-14,117,-9,24,112,9,9,107,-4,34,117,223200,0,
-19,4,107,-4,29,102,9,9,107,-9,14,112,223300,0,
-4,0,107,-4,29,102,4,4,117,-4,24,107,223400,0,
-9,4,112,19,0,117,14,9,93,-4,24,107,223500,0,
-9,4,112,0,19,122,0,9,112,-9,24,112,223600,0,
-14,-9,112,9,14,117,0,4,122,9,14,107,223700,0,
-14,9,83,4,9,107,0,4,122,-4,34,117,223800,0,
-4,9,88,4,9,107,24,4,112,-9,24,102,223900,0,
-4,9,88,4,49,102,34,-9,122,-9,24,102,224000,0,
-19,9,83,0,9,191,4,4,107,-14,24,107,224100,0,
-19,9,93,4,9,112,9,4,112,-14,29,117,224200,0,
-19,0,112,4,14,117,9,4,112,-9,14,98,224300,0,
-14,4,112,4,14,117,24,0,107,-9,14,98,224400,0,
-14,4,112,9,14,88,0,0,98,-9,19,107,224500,0,
0,4,102,9,19,98,0,4,132,-19,34,112,224600,0,
14,-9,98,0,9,93,9,14,122,-9,19,107,224700,0,
0,4,102,14,9,122,9,14,122,-4,24,107,224800,0,
-9,0,112,14,9,122,0,14,122,-4,24,107,224900,0,
-9,0,112,0,29,107,14,9,107,-9,39,102,225000,0,
-14,4,107,9,19,102,19,14,112,4,29,78,225100,0,
-4,0,107,-4,24,107,4,4,117,4,24,112,225200,0,
-4,-4,102,9,19,107,9,14,132,-4,9,107,225300,0,
-4,-4,102,9,19,107,9,14,132,-4,9,107,225400,0,
